node_idx,tender_id,country,n_pairs,entropy,max_attention,normalised_entropy,tender_label,pred_prob
2924,3020,usa,3,0.9947948455810547,0.5510448217391968,0.9055012908940633,1,0.9995661377906799
2927,3023,usa,3,1.023378610610962,0.5217365622520447,0.9315193550689692,0,2.089851420805644e-07
2928,3024,usa,3,0.9947948455810547,0.5510448217391968,0.9055012908940633,1,0.9995661377906799
2930,3026,usa,3,1.035025715827942,0.5062256455421448,0.9421210071141145,0,2.1645324466135207e-07
2931,3027,usa,3,0.9947948455810547,0.5510448217391968,0.9055012908940633,1,0.9995661377906799
2933,3029,usa,3,0.9947948455810547,0.5510448217391968,0.9055012908940633,1,0.9995661377906799
2940,3041,usa,2,0.6911545395851135,0.5315542221069336,0.9971252267473381,0,0.0006419952842406929
2952,3060,usa,3,0.9271467328071594,0.5710208415985107,0.8439253250399877,0,0.0008845094125717878
2956,3065,usa,3,1.0563396215438843,0.4571017622947693,0.9615217601693913,1,0.9998854398727417
2958,3070,usa,3,1.0053718090057373,0.5004882216453552,0.9151288579018068,0,1.277239558561405e-08
2965,3078,usa,3,0.9614259004592896,0.5755923390388489,0.8751275680930743,0,0.0004930214490741491
2967,3082,usa,3,1.0887587070465088,0.38617056608200073,0.9910308834852495,0,0.0007021232158876956
2968,3083,usa,3,1.073096752166748,0.42906755208969116,0.9767747577880317,1,0.9998762607574463
2969,3084,usa,3,1.0876094102859497,0.3723087012767792,0.9899847484907535,0,0.0007457226165570319
2970,3085,usa,3,1.0070334672927856,0.5394356846809387,0.9166413644559277,0,7.927059778012335e-05
2972,3091,usa,3,1.055056095123291,0.4546504020690918,0.9603534440729553,0,0.00036872091004624963
2977,3097,usa,3,1.0451416969299316,0.4761803448200226,0.9513289699289613,1,0.9998735189437866
2978,3099,usa,3,1.086503028869629,0.39859262108802795,0.9889776767260073,1,0.9998878240585327
2979,3100,usa,3,1.097017526626587,0.3601023852825165,0.9985483850326704,0,0.0001916486507980153
2982,3105,usa,3,0.8612531423568726,0.5501033663749695,0.7839463942288531,1,0.999651312828064
2983,3106,usa,3,1.0890436172485352,0.39905035495758057,0.9912902199272001,0,1.913785325768913e-07
