node_idx,tender_id,country,n_pairs,entropy,normalised_entropy,max_attention,top_pair,top_pair_is_cartel,tender_label,pred_prob
524,454,japan,19,2.9278063791034445,0.9943511819464826,0.07979502528905869,japan_334_756,0,0,0.00014929160533938557
525,455,japan,36,3.220132785409036,0.8985951632214251,0.10605116188526154,japan_713_787,0,0,0.00012612086720764637
526,456,japan,34,3.2162416944601655,0.9120569697876391,0.09534523636102676,japan_265_787,0,0,3.9104204915929586e-05
527,457,japan,10,2.279164500803787,0.9898285660488642,0.1263212263584137,japan_24_707,0,0,0.06323141604661942
528,458,japan,37,3.5963744639075883,0.9959723679439763,0.037617798894643784,japan_829_1490,1,1,0.9659563302993774
529,459,japan,79,0.8673863809391226,0.19851166788714278,0.7906941175460815,japan_63_356,1,1,0.7004886269569397
530,460,japan,8,2.0518671118892526,0.9867395022952616,0.17128178477287292,japan_947_1181,0,0,3.735229620360769e-05
531,461,japan,2,0.6806827444428711,0.9820176198264199,0.578779935836792,japan_274_932,0,0,7.414224091917276e-05
532,462,japan,13,2.5118575426518146,0.9793010280474833,0.12498573958873749,japan_500_587,0,0,0.00017722389020491391
533,463,japan,16,2.605901640139825,0.9398803433185354,0.16238413751125336,japan_598_1164,0,0,9.172051068162546e-05
534,464,japan,8,2.0542625730230846,0.9878914755947354,0.1868627667427063,japan_200_310,1,1,0.9537174701690674
535,465,japan,18,2.1744563922326727,0.7523102819878816,0.3067646026611328,japan_914_1157,0,0,0.00018071818340104073
536,466,japan,5,1.5989316593131613,0.9934720979046346,0.2329501360654831,japan_273_678,0,0,0.4907812178134918
539,469,japan,59,3.927871806914014,0.9632950919395245,0.03573355823755264,japan_247_252,1,1,0.9151309132575989
540,470,japan,42,3.664521024143321,0.9804293579661962,0.05241914466023445,japan_912_1416,1,1,0.9598862528800964
541,471,japan,38,3.4995557727852837,0.9620544006711625,0.07163631916046143,japan_197_789,0,0,0.0009136982262134552
542,472,japan,19,2.8226295339560115,0.9586306776699062,0.12750935554504395,japan_1014_1279,0,0,0.0006233619642443955
543,473,japan,22,3.0593416123498987,0.9897442880559678,0.06855078041553497,japan_580_1283,0,0,9.539490565657616e-05
544,474,japan,34,3.4634429159487112,0.9821579194106085,0.07272879779338837,japan_991_1237,0,0,0.0008269211975857615
545,475,japan,35,3.480183430589525,0.9788587138024398,0.06005539745092392,japan_1308_1310,0,0,0.0001346029166597873
546,476,japan,45,3.368885126950829,0.8849970639645796,0.13149958848953247,japan_586_1151,0,0,0.0003951029502786696
547,477,japan,45,3.531387000263349,0.9276858691184939,0.0930672213435173,japan_586_1151,0,0,0.00038794660940766335
548,478,japan,33,3.4436450445780147,0.9848813377465443,0.058327220380306244,japan_322_983,0,0,0.02258874848484993
549,479,japan,51,3.820865252489918,0.9717789163103033,0.04559915140271187,japan_750_878,0,0,0.03097069449722767
550,480,japan,42,3.6991196249196814,0.989686088579067,0.04067418351769447,japan_912_941,0,0,0.0012639608466997743
551,481,japan,40,2.944040012315531,0.7980851770670521,0.20755262672901154,japan_941_1208,0,0,0.0003558222088031471
552,482,japan,24,3.1271549122963243,0.9839842492390858,0.06840213388204575,japan_331_394,0,0,6.245644181035459e-05
553,483,japan,7,1.867979333691979,0.9599514831652595,0.218533456325531,japan_1007_1245,1,1,0.15170148015022278
554,484,japan,20,2.8110811425381725,0.9383619381992513,0.126337468624115,japan_824_1437,0,0,0.001075430540367961
555,485,japan,25,3.0193871417902174,0.9380253560771791,0.12522153556346893,japan_1308_1336,0,0,5.8800214901566505e-05
556,486,japan,64,2.9149944181134506,0.7009079985385475,0.15817473828792572,japan_3_1608,1,1,0.9947294592857361
557,487,japan,17,2.727505803661913,0.962689876279149,0.12938794493675232,japan_1200_1720,1,1,0.9269601106643677
558,488,japan,22,3.049660894267323,0.9866124261586788,0.07325852662324905,japan_380_441,1,0,0.019627613946795464
559,489,japan,20,2.9025167352869934,0.9688838888942465,0.10066919028759003,japan_1381_1549,0,0,0.00151638756506145
560,490,japan,23,2.5771991439521527,0.8219435171844015,0.16903150081634521,japan_1073_1144,0,0,0.0006232190644368529
561,491,japan,16,2.7516980693648607,0.9924652896741049,0.09104988723993301,japan_1170_1253,0,0,5.739853804698214e-05
562,492,japan,25,3.1912337670503446,0.9914125119073247,0.06588321179151535,japan_1350_1356,0,0,4.700103818322532e-05
563,493,japan,32,3.4161772103653334,0.9857003840383919,0.05945427343249321,japan_812_991,0,0,8.676027209730819e-05
564,496,japan,28,3.1810684382088796,0.9546438186777505,0.08701719343662262,japan_1024_1647,1,0,0.3355373740196228
566,498,japan,29,3.311911670777511,0.9835523333840301,0.058847714215517044,japan_713_929,0,0,0.00015940269804559648
567,499,japan,16,2.7278483354014336,0.9838633164452155,0.09362644702196121,japan_814_1647,1,0,0.06556891649961472
568,500,japan,15,2.655244249116409,0.9805003792158992,0.121993288397789,japan_1242_1519,0,0,7.186191214714199e-05
569,501,japan,42,2.997957924734942,0.8020928093991999,0.22010503709316254,japan_255_802,1,1,0.8972491025924683
570,503,japan,43,3.4222697716821675,0.9098877130740234,0.08915200084447861,japan_715_881,0,0,4.179017196292989e-05
571,504,japan,30,3.3760547319920393,0.992607706390204,0.05260102450847626,japan_201_1242,0,0,6.961949839023873e-05
572,505,japan,28,3.286266121465793,0.9862138147376208,0.07456879317760468,japan_181_414,0,0,0.0003044977493118495
573,506,japan,14,2.62418903087533,0.9943660569351497,0.09505743533372879,japan_54_765,0,0,9.48220695136115e-05
574,507,japan,7,1.9160854212660101,0.984673121827448,0.1895236372947693,japan_464_1084,0,0,3.3452284696977586e-05
575,508,japan,66,4.103697301957439,0.9794834072586586,0.03982081636786461,japan_586_1151,0,0,0.0003559942706488073
576,509,japan,7,1.8944949896701033,0.9735778348192641,0.1952294111251831,japan_199_259,1,0,0.07701088488101959
577,510,japan,18,2.8415628587587864,0.9831132798042197,0.10585114359855652,japan_601_1465,1,0,0.9462708830833435
578,511,japan,6,1.75886507425813,0.981641288613311,0.20881468057632446,japan_232_809,1,0,0.34753888845443726
579,512,japan,4,1.3314137430029978,0.9604120022009188,0.3602040112018585,japan_835_841,0,0,0.006687308195978403
580,513,japan,8,2.0618004597590094,0.991516432865636,0.16500362753868103,japan_296_1382,0,0,0.003006161656230688
581,514,japan,31,3.2559429541833453,0.9481523256495376,0.08101778477430344,japan_502_517,0,0,3.572166315279901e-05
582,515,japan,14,2.5806715650098946,0.977876280310335,0.10574377328157425,japan_173_1007,0,0,0.8795765042304993
583,516,japan,5,1.5869076173418408,0.9860011405732422,0.27503740787506104,japan_441_822,1,1,0.9693525433540344
584,517,japan,28,3.165869649930966,0.9500826375643157,0.08730576932430267,japan_1279_1391,0,0,0.000669140019454062
585,518,japan,11,2.114732128044704,0.8819117965801683,0.20823176205158234,japan_1462_1572,1,0,0.0010481387143954635
586,519,japan,10,2.2373083519593826,0.9716506715720181,0.1533442884683609,japan_68_770,1,1,0.8262843489646912
587,520,japan,9,2.0089377488934397,0.914306971447112,0.2185584455728531,japan_1164_1213,0,0,0.003946996293962002
588,521,japan,15,2.661615193396098,0.9828529738159166,0.09360218048095703,japan_696_1279,0,0,0.00014172519149724394
589,522,japan,10,2.2629124187400858,0.9827703764891599,0.14426426589488983,japan_1026_1265,0,0,0.0012902440503239632
590,523,japan,9,2.13729882698026,0.9727266156704794,0.1810796856880188,japan_182_1702,1,1,0.9742253422737122
591,524,japan,20,2.876853246279386,0.9603172058050525,0.12071160972118378,japan_904_1080,0,0,8.702983177499846e-05
592,525,japan,6,1.6073504786438715,0.8970793827233783,0.3955305814743042,japan_790_1030,0,0,0.00017373850278090686
593,526,japan,12,2.411652968800109,0.9705205501405291,0.1735409051179886,japan_809_922,0,0,0.0001486053370172158
594,527,japan,52,3.919571228334204,0.9919841719460943,0.03441281244158745,japan_1424_1425,0,0,4.845461808145046e-05
595,528,japan,28,3.2223845895928824,0.9670428629914594,0.07921978831291199,japan_40_1551,1,1,0.9749248027801514
596,529,japan,16,2.568829312905822,0.9265093276548583,0.17030203342437744,japan_790_1080,0,0,0.00032380581251345575
597,530,japan,45,3.7188129886966252,0.976922172294031,0.05515006557106972,japan_668_1332,0,0,4.721964432974346e-05
598,531,japan,31,3.3608540139899716,0.9787031266745388,0.06966123729944229,japan_746_1204,0,0,5.073568900115788e-05
599,532,japan,39,2.5824425548186225,0.7048994405612998,0.3645997941493988,japan_949_1310,0,0,3.727518560481258e-05
600,533,japan,9,2.159154241632978,0.9826734435360287,0.14956998825073242,japan_823_1502,1,0,0.5124821066856384
601,534,japan,26,3.1779121878491594,0.9753892037155487,0.06367842108011246,japan_380_441,1,0,0.013562952168285847
602,535,japan,20,2.6559222430531637,0.8865686251402923,0.13638827204704285,japan_249_1146,0,0,0.0003157371829729527
603,536,japan,9,2.1700449994744684,0.9876300410335378,0.15190500020980835,japan_261_480,1,1,0.9351398944854736
604,537,japan,8,2.0461890871094326,0.9840089495646313,0.19138896465301514,japan_256_281,0,0,0.006607268936932087
605,538,japan,41,3.6738455049634418,0.9893023318176447,0.049072057008743286,japan_167_347,0,0,0.008776607923209667
606,540,japan,15,2.6518004170480745,0.9792286775070709,0.13184893131256104,japan_984_1428,0,0,0.00047199567779898643
607,541,japan,29,3.3338267011043876,0.9900605320791726,0.05090736225247383,japan_360_454,0,0,0.0001868008985184133
608,542,japan,32,3.3521830343903174,0.9672355679734057,0.09159529954195023,japan_1308_1336,0,0,5.544386294786818e-05
609,543,japan,17,2.79561877965802,0.9867307682716285,0.09112641215324402,japan_393_455,0,0,0.8373669385910034
610,544,japan,30,3.342511921488183,0.9827456470211403,0.058906760066747665,japan_35_1330,1,0,7.889548578532413e-05
611,545,japan,11,2.3804294870257214,0.9927162015911285,0.12091919779777527,japan_987_1411,0,0,0.00012523584882728755
612,546,japan,43,3.708363964179651,0.9859523157798882,0.04786096513271332,japan_1100_1356,0,0,6.267414573812857e-05
613,548,japan,18,2.839006742203592,0.9822289241678862,0.09026236087083817,japan_114_1080,1,0,0.17739802598953247
614,549,japan,36,3.522632750281238,0.9830093856847025,0.052301790565252304,japan_150_420,0,0,0.006500369869172573
615,551,japan,55,3.9521647626304834,0.986233133095773,0.050120748579502106,japan_681_1100,0,0,0.00011513553909026086
616,552,japan,2,0.6911942737788044,0.9971825510715295,0.5312380790710449,japan_518_1042,1,1,0.9694692492485046
617,553,japan,9,2.1293364679680247,0.969102789915768,0.16673360764980316,japan_152_170,1,1,0.5311885476112366
619,555,japan,20,2.4990725435856738,0.8342109091814456,0.21175052225589752,japan_1011_1414,0,0,9.468998177908361e-05
620,556,japan,33,3.4131108993637964,0.9761485823677996,0.06461414694786072,japan_450_1471,0,0,4.2725587263703346e-05
621,557,japan,4,1.2527818231792316,0.9036910618082559,0.38555821776390076,japan_309_394,1,1,0.9270724058151245
622,558,japan,3,1.079247974618656,0.982373841755466,0.41744306683540344,japan_9_29,0,0,0.18021956086158752
623,559,japan,6,1.729440369300045,0.9652190480930686,0.2660861015319824,japan_782_930,1,0,0.0003077888395637274
624,560,japan,17,2.5720441893331714,0.9078187474759181,0.13058815896511078,japan_362_386,1,1,0.9061990976333618
625,561,japan,13,2.4843656474165323,0.968582728617786,0.12912419438362122,japan_249_1117,0,0,0.05213644728064537
626,562,japan,60,4.018292242264468,0.981425031820879,0.037245094776153564,japan_1227_1409,0,0,5.8063909818883985e-05
627,563,japan,39,3.530626587306994,0.9637142563267385,0.06772232055664062,japan_713_929,0,0,0.00028775332611985505
628,564,japan,15,2.672712270678119,0.986950784586745,0.11765392124652863,japan_334_756,0,0,0.0007323183235712349
629,565,japan,45,3.794014708530635,0.9966774618780432,0.028971752151846886,japan_757_828,0,0,3.67379943781998e-05
630,566,japan,55,3.975741490538695,0.9921165290647168,0.04227112978696823,japan_346_772,0,0,3.720213862834498e-05
631,567,japan,13,2.541209631749456,0.9907445635747073,0.12053515017032623,japan_368_1080,0,0,0.0021560732275247574
632,568,japan,23,2.6964364390127638,0.8599717471377064,0.13841286301612854,japan_798_813,0,0,8.020524546736851e-05
633,569,japan,5,1.5083056516778066,0.9371629933811226,0.3615710437297821,japan_781_1390,0,0,5.63903886359185e-05
635,571,japan,4,1.3481432124848696,0.9724797635300187,0.34199613332748413,japan_175_1002,0,0,0.0019725628662854433
636,573,japan,21,3.0227336897141375,0.992843295309862,0.07193297892808914,japan_1467_1555,0,0,0.0002890935866162181
637,574,japan,29,3.34571758824864,0.9935918188281305,0.05186090245842934,japan_1043_1159,0,0,3.8353628042386845e-05
638,575,japan,45,2.4374802016752577,0.6403194946296189,0.397285133600235,japan_32_125,0,0,3.8726084312656894e-05
639,576,japan,21,3.003546125130892,0.9865409720471064,0.07634524255990982,japan_966_1477,0,0,6.057944119675085e-05
640,577,japan,23,3.121100794015253,0.995409520502135,0.05771736800670624,japan_1065_1202,0,0,2.33669052249752e-05
641,578,japan,2,0.6928910218445499,0.9996304410916186,0.51131671667099,japan_199_310,1,0,0.08656720072031021
642,579,japan,17,2.7677427286949325,0.9768917453750406,0.1170896664261818,japan_329_816,1,1,0.8458395600318909
643,580,japan,20,2.426138181280794,0.8098648209315921,0.2740393877029419,japan_847_1012,1,1,0.8558768033981323
644,581,japan,4,1.2754471976154305,0.9200406734577536,0.4598468840122223,japan_782_930,1,1,0.022477829828858376
645,582,japan,43,3.683218417841707,0.9792668043568122,0.059103887528181076,japan_1100_1356,0,0,6.09896524110809e-05
648,585,japan,54,3.9554420497876928,0.9915913434636392,0.04160204157233238,japan_346_772,0,0,0.00013589022273663431
649,586,japan,24,3.1279841726968765,0.9842451826419858,0.0940466970205307,japan_882_895,0,0,3.940622991649434e-05
650,587,japan,4,1.3821735887249402,0.9970274910505865,0.27637919783592224,japan_1581_1587,0,0,6.221717194421217e-05
651,588,japan,12,2.2158563529708197,0.8917261954930441,0.19758285582065582,japan_68_770,1,1,0.928114116191864
652,589,japan,6,0.0652098390737074,0.03639430414273285,0.9900936484336853,japan_781_1390,0,0,0.0004171339678578079
653,590,japan,26,3.1723908213222565,0.9736945435167272,0.10525065660476685,japan_798_812,0,0,8.233627886511385e-05
654,591,japan,7,0.8805532280561911,0.45251484426640964,0.7320387363433838,japan_1579_1596,0,0,5.103966759634204e-05
655,592,japan,20,2.8087979620120898,0.937599793815977,0.138302743434906,japan_201_1232,0,0,5.8530560636427253e-05
656,593,japan,14,2.6316497048745293,0.9971930792644778,0.08506889641284943,japan_54_765,0,0,6.924150511622429e-05
657,594,japan,4,1.38482840947663,0.9989425394170426,0.26885583996772766,japan_646_743,0,0,7.680918497499079e-05
658,595,japan,22,2.0695546465513366,0.6695329092949964,0.3173588216304779,japan_689_1428,0,0,4.1640043491497636e-05
659,596,japan,45,3.7427176674884426,0.9832018671332915,0.046573538333177567,japan_586_1151,0,0,0.0003951715480070561
660,597,japan,48,3.2281296680295033,0.8338832468098648,0.15978141129016876,japan_386_1673,1,1,0.8213056325912476
662,599,japan,72,2.975570278780722,0.6957686655850795,0.24943327903747559,japan_271_490,1,1,0.9572026133537292
663,600,japan,54,3.190075600030546,0.7997213232221796,0.16523310542106628,japan_3_269,1,1,0.8720884323120117
664,601,japan,25,3.064520859359613,0.9520469338033853,0.1130816787481308,japan_129_780,0,0,0.004281790927052498
665,602,japan,2,0.6638120783389827,0.9576783935018465,0.6205136775970459,japan_763_953,0,0,7.7364245953504e-05
666,603,japan,15,2.6238861777295956,0.9689208038542422,0.11136741191148758,japan_613_933,1,1,0.9777076840400696
667,604,japan,24,3.0996859496345577,0.9753409209230393,0.10083090513944626,japan_984_1428,0,0,0.00023475992202293128
668,605,japan,58,1.4387368940748735,0.35433003008242214,0.7152124643325806,japan_712_756,0,0,0.00011117541725980118
669,606,japan,11,2.238829859064307,0.9336645701175964,0.1892712563276291,japan_518_1102,1,1,0.24035093188285828
670,607,japan,21,3.0319150550724574,0.9958589949954867,0.06848180294036865,japan_837_1215,0,0,8.397009514737874e-05
671,608,japan,43,3.600302538700813,0.9572217451761191,0.05113166570663452,japan_278_329,1,1,0.8229348659515381
672,609,japan,38,3.112216563001014,0.8555719167446774,0.15245962142944336,japan_182_1702,1,1,0.9378275871276855
673,610,japan,28,2.48794420281104,0.7466361068817552,0.34743502736091614,japan_960_1504,0,0,2.336871148145292e-05
674,611,japan,66,4.145076278976047,0.9893598719237623,0.03998638689517975,japan_681_1100,0,0,0.00011364825331838802
675,612,japan,3,1.079178811072273,0.9823108863824956,0.4273540675640106,japan_1548_1684,0,0,0.07687541842460632
676,613,japan,4,1.3741865724150428,0.9912660766396924,0.3154158294200897,japan_157_1494,0,0,0.0013130377046763897
677,614,japan,71,2.795479745695903,0.6558033505523803,0.24011363089084625,japan_406_490,1,1,0.9845638275146484
678,615,japan,36,2.4781873570994537,0.6915513492910779,0.3221527338027954,japan_1287_1332,0,0,4.1141560359392315e-05
679,616,japan,10,1.887241429948247,0.819618539045726,0.3205653727054596,japan_252_349,1,1,0.8536633253097534
680,617,japan,24,2.869152084956935,0.9028016006395992,0.14631718397140503,japan_247_419,1,1,0.880232036113739
681,618,japan,73,3.0836077342286523,0.7187127104978037,0.1586039811372757,japan_72_148,1,1,0.8285614252090454
682,619,japan,17,2.8157287774789355,0.9938287151534276,0.08124132454395294,japan_994_1297,0,0,3.734196798177436e-05
684,621,japan,3,0.9123067165028786,0.8304173600760496,0.4904763996601105,japan_5_959,0,0,0.0007025304948911071
685,622,japan,59,3.9317012505009363,0.9642342478981402,0.047173064202070236,japan_446_802,1,1,0.9669561982154846
686,623,japan,48,3.0241127823634866,0.7811820605136333,0.1427002251148224,japan_386_1673,1,1,0.9857931733131409
687,624,japan,12,2.4669537441973106,0.9927752193056342,0.13019411265850067,japan_779_849,0,0,0.9040881395339966
688,625,japan,27,3.215274894924828,0.9755564445830204,0.07029136270284653,japan_428_1388,1,1,0.9647514224052429
689,626,japan,15,2.6640929082856144,0.9837679180398117,0.09411535412073135,japan_126_876,0,0,0.00034401388256810606
690,627,japan,10,2.2370636195644527,0.9715443856433571,0.15317457914352417,japan_237_993,1,0,0.0029329932294785976
691,629,japan,3,0.6263669732877899,0.5701437893500707,0.7366938591003418,japan_683_1464,0,0,9.513254917692393e-05
692,630,japan,4,1.0114916339249203,0.7296369820820786,0.5485137104988098,japan_316_942,1,1,0.9909817576408386
693,631,japan,10,1.8960699076890806,0.8234526982121757,0.4102468490600586,japan_747_1077,1,1,0.7982204556465149
694,632,japan,55,3.918588637851635,0.9778544624869548,0.06985337287187576,japan_346_772,0,0,3.636991823441349e-05
695,633,japan,33,3.4009841540611516,0.9726803372433536,0.0779360979795456,japan_750_1210,0,0,0.0007229720940813422
696,635,japan,36,3.460752524461664,0.9657413798830551,0.07599565386772156,japan_1079_1272,0,0,0.0002778857306111604
697,636,japan,27,3.254113250049647,0.987340509360445,0.06767483055591583,japan_798_812,0,0,9.394545486429706e-05
698,637,japan,15,2.5794236044519487,0.9525021372949775,0.20984385907649994,japan_313_1592,1,1,0.9125636219978333
699,638,japan,3,1.0826641667635823,0.9854833938514724,0.4004102051258087,japan_313_689,1,1,0.9558499455451965
700,639,japan,6,1.398610422343722,0.7805793391153591,0.4538264572620392,japan_857_1024,1,0,0.00466446066275239
701,640,japan,33,3.1512236030447642,0.901248902697382,0.11478469520807266,japan_1352_1676,1,1,0.9271332621574402
702,641,japan,56,2.7713630379132477,0.6884772439366941,0.2236492931842804,japan_406_490,1,1,0.992073118686676
703,642,japan,56,3.432331154057806,0.8526785776154032,0.16235996782779694,japan_712_756,0,0,0.0001920250797411427
704,643,japan,62,3.7499987207001775,0.908620454494652,0.06723043322563171,japan_177_266,1,1,0.9302037358283997
705,644,japan,69,4.079819111813828,0.9635608143971081,0.04315072298049927,japan_272_386,1,1,0.93951416015625
706,645,japan,63,3.9811652876765744,0.9609065479615659,0.041743889451026917,japan_406_490,1,1,0.8908506631851196
707,646,japan,45,3.7551062151567525,0.9864563052931237,0.0460919626057148,japan_1308_1336,0,0,5.590997898252681e-05
708,647,japan,24,3.0555571972062876,0.961455456804441,0.12853068113327026,japan_215_534,0,0,2.702284837141633e-05
709,648,japan,27,3.240524553951652,0.9832175212847429,0.08240270614624023,japan_798_1043,0,0,3.902809476130642e-05
710,649,japan,43,3.7054623876029713,0.9851808661129127,0.05449654534459114,japan_542_1332,0,0,5.743566362070851e-05
711,650,japan,40,3.640689313416357,0.9869363742304357,0.05264931544661522,japan_1100_1356,0,0,6.240065704332665e-05
712,651,japan,90,4.251596142624996,0.9448391052310773,0.04776681959629059,japan_271_490,1,1,0.9378765821456909
713,652,japan,57,3.8706719224628956,0.9573640466191811,0.05224434658885002,japan_161_1497,1,1,0.9658136367797852
715,654,japan,27,2.1430021537114423,0.6502148743513168,0.42299848794937134,japan_1068_1354,0,0,0.0028029733803123236
716,655,japan,21,2.939851297428358,0.9656198492748392,0.12673960626125336,japan_1237_1350,0,0,0.0005001713871024549
717,656,japan,39,2.9963712144569237,0.8178847536583497,0.20183131098747253,japan_1242_1519,0,0,1.7742069758241996e-05
718,657,japan,4,1.3670665722904094,0.9861300822042236,0.3285070061683655,japan_554_930,0,0,9.87835373962298e-05
719,658,japan,17,2.414246653413189,0.8521231408421905,0.2739431858062744,japan_696_984,0,0,0.00025597517378628254
720,659,japan,7,1.919491871910346,0.9864236911669366,0.1885109692811966,japan_729_1560,0,0,0.0005385479307733476
721,660,japan,40,3.606107727670772,0.9775618239975679,0.055532801896333694,japan_246_1100,0,0,4.960519072483294e-05
722,661,japan,18,2.805785023367148,0.9707349982582915,0.116691455245018,japan_1308_1336,0,0,6.106938963057473e-05
723,662,japan,76,2.8833508931625618,0.6657881394682975,0.19538408517837524,japan_406_490,1,1,0.9661327600479126
724,663,japan,27,3.2347021254200654,0.9814509203368491,0.07758767157793045,japan_586_1151,0,0,0.00029222859302535653
725,664,japan,44,3.6996529664922986,0.9776605626028232,0.04435879364609718,japan_495_1332,0,0,4.674080992117524e-05
726,665,japan,66,4.040354453901003,0.9643645366221252,0.04835987463593483,japan_1515_1715,1,1,0.8410768508911133
727,666,japan,91,4.386149203551872,0.9723533169710099,0.026020143181085587,japan_111_269,1,1,0.9267752766609192
728,667,japan,76,3.8061168336455458,0.8788619696898494,0.08214401453733444,japan_356_1718,1,1,0.9824971556663513
729,982,japan,6,1.7669183827908999,0.9861359256843457,0.20884963870048523,japan_464_1084,0,0,2.4788228984107263e-05
730,983,japan,61,1.9112495859847034,0.4649253781881853,0.6258689165115356,japan_984_1428,0,0,0.0002707317180465907
731,984,japan,76,4.279447932076824,0.9881578004971056,0.030752049759030342,japan_517_1421,0,0,2.0413348465808667e-05
732,985,japan,10,1.3124918205954115,0.57000795522774,0.5796219110488892,japan_5_959,0,0,0.00041436750325374305
733,986,japan,23,2.432225144741627,0.7757071061988482,0.30512234568595886,japan_121_990,0,0,0.0003767788293771446
735,988,japan,2,0.5811027195919836,0.8383540118024446,0.7321558594703674,japan_130_724,0,0,0.002640786115080118
736,990,japan,10,2.260701104575084,0.9818100149495452,0.16970610618591309,japan_1099_1477,0,0,3.459068466327153e-05
737,991,japan,11,1.8919351212952338,0.7889982280532728,0.4501965045928955,japan_1168_1519,0,0,6.311089236987755e-05
738,992,japan,59,4.0345483249259395,0.9894570878695347,0.03063429519534111,japan_747_1170,0,0,0.00014709180686622858
739,993,japan,75,4.225253236157365,0.978636912261607,0.03300641477108002,japan_904_914,0,0,0.00015650168643333018
740,994,japan,48,3.495453005613078,0.9029376143899355,0.11061073839664459,japan_696_984,0,0,0.00013506770483218133
741,995,japan,44,3.7460512494066176,0.9899216508153282,0.04278131201863289,japan_388_1102,0,0,0.000103032733022701
742,996,japan,57,4.012414246506166,0.9924223020439725,0.030298985540866852,japan_655_745,0,0,0.00011874244955834001
743,997,japan,13,1.9999315204536439,0.779715792296548,0.36845943331718445,japan_511_1368,0,0,6.2293212977238e-05
744,998,japan,15,2.5040604371813853,0.9246728277644932,0.1725594699382782,japan_773_1434,0,0,4.959099896950647e-05
745,999,japan,95,4.499766447594439,0.9881177191886968,0.02702348865568638,japan_246_1100,0,0,4.704031380242668e-05
746,1000,japan,61,2.848432228619057,0.6929018799247131,0.35926929116249084,japan_540_904,0,0,0.00025340510183013976
747,1001,japan,69,4.099428804626567,0.9681921794304267,0.05161318928003311,japan_1168_1519,0,0,6.228858546819538e-05
748,1002,japan,89,4.380755677128936,0.9759658204147106,0.0260895024985075,japan_322_983,0,0,0.0009423075243830681
749,1003,japan,112,4.653245057537996,0.9861706412278556,0.021067965775728226,japan_1237_1356,0,0,4.945785985910334e-05
750,1004,japan,7,1.915536697685652,0.9843911336890829,0.22192291915416718,japan_138_332,0,0,0.00021605340589303523
751,1005,japan,21,3.0129270321093977,0.9896222129216262,0.07306062430143356,japan_945_963,0,0,6.157033931231126e-05
752,1006,japan,55,3.181019255003604,0.7937995439775414,0.15158574283123016,japan_657_989,0,0,2.829210825439077e-05
753,1007,japan,62,4.089350854579853,0.9908450932438377,0.02703859657049179,japan_1043_1159,0,0,6.547106750076637e-05
754,1008,japan,91,4.465498154799944,0.98994396707515,0.023978540673851967,japan_558_1390,0,0,5.518907346413471e-05
755,1010,japan,32,1.880753666887899,0.542670797670581,0.5432239770889282,japan_517_1421,0,0,2.2779220671509393e-05
756,1011,japan,54,3.7114305594757866,0.930420005733654,0.04775914549827576,japan_1279_1428,0,0,0.00013455298903863877
757,1012,japan,57,4.020867771986168,0.9945131796806862,0.026485079899430275,japan_754_776,0,0,0.00016093604790512472
758,1013,japan,73,3.658934605103984,0.8528071772482781,0.14895768463611603,japan_1287_1332,0,0,4.2637788283172995e-05
759,1014,japan,21,2.972136556662403,0.9762242248031691,0.09524025768041611,japan_837_1215,0,0,7.832622213754803e-05
760,1015,japan,28,3.293800272657291,0.9884748257795577,0.060911379754543304,japan_383_1424,0,0,0.0037088014651089907
761,1016,japan,100,4.53004401491361,0.9836865592279165,0.02260339818894863,japan_1079_1272,0,0,0.00016049774421844631
762,1017,japan,47,3.816270795119147,0.9912011667875109,0.04190298169851303,japan_600_1093,0,0,3.0819002859061584e-05
763,1018,japan,55,3.956689595585505,0.987362271289646,0.03519167751073837,japan_781_1390,0,0,4.592746336129494e-05
764,1019,japan,23,2.887719658201872,0.9209775108279528,0.17312903702259064,japan_790_1080,0,0,0.0006475300178863108
765,1020,japan,21,2.947458655254487,0.9681185524316527,0.09673287719488144,japan_213_747,0,0,0.00028258987003937364
766,1021,japan,10,2.208254030638038,0.9590325401467142,0.18947653472423553,japan_173_1026,0,0,0.0021720952354371548
767,1022,japan,95,4.494791885139148,0.9870253395364348,0.02875487320125103,japan_246_1100,0,0,4.5907581807114184e-05
768,1023,japan,79,4.227020354906565,0.967403776776958,0.030987562611699104,japan_999_1151,0,0,0.0009481527958996594
769,1024,japan,26,3.014895629330245,0.9253549101897012,0.13659529387950897,japan_540_790,0,0,0.0006501060561276972
770,1025,japan,20,2.9080319133943675,0.9707249005747833,0.1034524068236351,japan_175_1002,0,0,0.0009240319486707449
771,1026,japan,19,2.631461089279524,0.8937054250057785,0.1561204344034195,japan_794_876,0,0,0.0002143767342204228
772,1027,japan,30,2.6264173869657723,0.7722037542208884,0.18926414847373962,japan_388_1102,0,0,0.0001658498658798635
773,1028,japan,51,3.883755529435428,0.9877741009446569,0.03835166618227959,japan_1424_1425,0,0,0.003268543165177107
774,1029,japan,43,3.625701919183331,0.9639747441395455,0.06361884623765945,japan_1424_1425,0,0,0.0021423879079520702
775,1030,japan,4,1.370366466475477,0.9885104526923514,0.31022927165031433,japan_275_1117,0,0,0.00012111752585042268
776,1031,japan,51,3.784662039212405,0.9625711800932656,0.06977150589227676,japan_843_1292,0,0,0.00027732120361179113
778,1033,japan,8,2.03961861050041,0.9808492182245934,0.18625590205192566,japan_589_1202,0,0,2.0406185285537504e-05
